id,title,note,excerpt,url,tags,created,cover,highlights,favorite
1120598246,"Mastering SaaS UI/UX Design: Dashboards, Templates & Trends to Watch in 2025",,The rapid evolution of SaaS has changed how teams operate — shifting everything from local software to scalable cloud-powered experiences. At the heart of any successful SaaS product? A design that…,https://thealiendesign.medium.com/mastering-saas-ui-ux-design-dashboards-templates-trends-to-watch-in-2025-80826cdfa0de,2025,2025-05-30T14:49:35.869Z,https://miro.medium.com/v2/resize:fit:1200/1*8dCqPMCKwBN_1f01pc4AzA.png,,false
1120595072,"Design smarter dashboards, not just prettier ones! - Bootcamp - Medium",,Dashboards are the crown jewel of a product where data comes to life and decisions are made. But behind every polished chart and stat lies a deeper design challenge: how do you craft a dashboard…,https://medium.com/design-bootcamp/designing-dashboards-beyond-the-happy-path-d01258344ca2,,2025-05-30T14:48:46.160Z,https://miro.medium.com/v2/resize:fit:1200/1*GEnYEOaVcjyU_63GSAd-eA.jpeg,,false
1094130410,Building Unscript’s User Dashboard — Product Design Case Study,,"As the first product designer to join Unscript as an intern, I played a pivotal role in building the company’s product from the ground up to a large-scale platform within a year. Throughout my…",https://medium.com/design-bootcamp/building-unscripts-user-dashboard-product-design-case-study-bf27eca76498,,2025-05-26T07:50:27.482Z,https://miro.medium.com/v2/resize:fit:1200/1*7PERWX2bviYh7ZZybysyQQ.png,,false
1084513862,Next-Level Dashboard Design With Power BI’s New Card Visual With Reference Labels,,"When Power BI’s new card visual with reference labels came out in November 2023, I was really excited to start experimenting with it, since I found that the visualizations developed with it, as…",https://medium.com/microsoft-power-bi/next-level-dashboard-design-with-power-bis-new-card-visual-with-reference-labels-b84d75078c4b,,2025-05-25T04:48:33.507Z,https://miro.medium.com/v2/resize:fit:1200/1*alPwXdYngGmZsLx4z27Pug.png,,false
1039136250,Best Dashboard Designs & Trends in 2025 - Browser London,,"Innovative dashboard designs that transform complex data into actionable insights. From Notion, Geckoboard, SEMrush, and Power BI.",https://www.browserlondon.com/blog/2025/05/05/best-dashboard-designs-and-trends-in-2025/,2025,2025-05-13T04:46:18.629Z,https://assets.browserlondon.com/wp-content/uploads/2025/05/01135447/emiliano-vittoriosi-fvxNerA8uk0-unsplash.jpg,,false
1007504753,Best Practices for Designing Dashboards - Niamh O'shea — 𝗨𝗫◦𝗨𝗜 𝗗𝗘𝗦𝗜𝗚𝗡𝗘𝗥 - Medium,,"Dashboards are the nerve center of many digital applications, serving as a key tool for data visualization and decision-making. In this blog post, we will discuss the best practices for designing…",https://niamh-oshea.medium.com/best-practices-for-designing-dashboards-7cb8a0a00ff4,,2025-04-05T02:45:56.276Z,https://miro.medium.com/v2/resize:fit:1200/1*u5IUiuQLKTsGJzNEBwDX_A.jpeg,,false
1004376957,Case Study: Designing Dashboards - Design Led - Medium,,"When designing user dashboards, stopping and taking a few minutes to plan what you want to provide will go a long way in creating a valuable end product. Let’s face it. It doesn’t matter how good a…",https://medium.com/design-led/case-study-designing-dashboards-3c649136a563,,2025-03-31T10:13:16.357Z,https://miro.medium.com/v2/resize:fit:1200/1*RhkN2FaKEB6SvMVT0bZEXA.jpeg,,false
1004376316,6 UX Design Mistakes to Avoid When Designing Dashboards,,"Dashboards play a crucial role in enterprise applications, offering users a structured view of essential data. However, a poorly designed dashboard can lead to confusion, inefficiency, and…",https://medium.com/design-led/6-ux-design-mistakes-to-avoid-when-designing-dashboards-9513ca13978a,,2025-03-31T10:08:11.128Z,https://miro.medium.com/v2/da:true/resize:fit:1200/0*pTWeLL06mLMpQLNb,,false
1004365380,The Art of Dashboard UI Design - Browser - Medium,,"In my years of experience in UI design and development, I’ve learned a crucial lesson: having data isn’t everything. As organisations scale their operations, they often find themselves inundated with…",https://browserlondon.medium.com/the-art-of-dashboard-ui-design-6c17c13ad79f,,2025-03-31T09:47:28.399Z,https://miro.medium.com/v2/resize:fit:1200/1*gWaMZnVxnX3Vic_BOjpO1w.jpeg,,false
1004289165,Top Dashboard Design Trends for 2024 - UIDesignz - UI UX Design Company - Medium,,"In 2024, dashboards continue to evolve as essential tools for decision-making across industries. Whether for business analytics, project management, or personal use, dashboards enable users to digest…",https://medium.com/@uidesign0005/top-dashboard-design-trends-for-2024-08816bb9dc11,,2025-03-31T07:51:06.160Z,https://miro.medium.com/v2/resize:fit:1200/1*av4i2M_AJa8yX6zOALl1cg.jpeg,,false
973777271,Top Tips for Creating a Great Dashboard: A Guide for Effective Data Visualization,,"Human brain loves pictures. Psychologist Albert Mehrabian demonstrated that 93% of communication is nonverbal. Research at 3M Corporation concluded that we process visuals 60,000 times faster than…",https://medium.com/@ritaaggelou/top-tips-for-creating-a-great-dashboard-a-guide-for-effective-data-visualization-9fb29a8dc3ef,,2025-02-17T08:10:48.621Z,https://miro.medium.com/v2/resize:fit:1200/1*Po8PQIeiV5vQjLQ0c5LPBA.jpeg,,false
967827261,Data Visualization and Dashboard Design Case Study,,Design effective dashboards,https://medium.com/design-bootcamp/data-visualization-and-dashboard-design-case-study-c639da21e4c9,,2025-02-09T14:53:37.535Z,https://miro.medium.com/v2/resize:fit:1200/1*K6tlsI_RvboPDYDHr7v4Hw.png,,false
964934045,Visualization Theory — The Secret to Game-Changing Dashboards,,"How a implementing a few best practices can ensure your visualizations are accurate, informative, and easy to read",https://southshoreanalytics.medium.com/visualization-theory-the-secret-to-game-changing-dashboards-f27add19f1aa,,2025-02-06T08:29:46.662Z,https://miro.medium.com/v2/da:true/resize:fit:1200/0*bboKbAOZ4DP7EYIG,,false
955651731,Top 10 Custom Dashboard Design Guidelines for 2024,,"In 2024, dashboard designs continue to be vital tools for businesses and professionals, offering a visual summary of data that drives…",https://medium.com/@uidesign0005/top-10-custom-dashboard-design-guidelines-for-2024-f604af9aa892,,2025-01-27T04:13:17.673Z,https://miro.medium.com/v2/da:true/resize:fit:1200/0*0qkpl7z5NV-bPj05,,false
942397297,Mastering Dashboard Design: From Good to Unmissable Data Visualizations,,"If you’ve ever struggled with deciphering complex data reports or wading through an endless sea of charts, you know the frustration of…",https://medium.com/@tjdus92422/mastering-dashboard-design-from-good-to-unmissable-data-visualizations-e3a1b5ee108a,,2025-01-10T22:55:23.240Z,https://miro.medium.com/v2/resize:fit:1200/1*Ko1bwy3uFMv9atPcKhT9FA.png,,false
941825195,Dashboards in 2025: What knowledge should you study besides Design?,,Psychology and here is why,https://medium.com/@antonioneto_17307/dashboards-in-2025-what-knowledge-should-you-study-besides-design-3e62bd5bf279,,2025-01-10T07:31:50.646Z,https://miro.medium.com/v2/resize:fit:1200/1*L_ud_NtjmOCRlZ3Ob7nQXA.png,,false
941825164,How to Design Dashboards that Don’t Suck?,,I sucked at designing dashboards. If you also feel your dashboards don’t look great. This article is for you.,https://medium.com/design-bootcamp/how-to-design-dashboards-that-dont-suck-18e6ff15b32a,,2025-01-10T07:31:30.349Z,https://miro.medium.com/v2/resize:fit:1200/1*kGIMELFg0lz0Bv5yDsvoig.png,,false
938859373,Designing Better Dashboards,,"So you just got a brief to design another dashboard for some operational process in the business. You skim through the requirements, and…",https://haroldajagu.medium.com/designing-better-dashboards-e9e65e8f59f4,,2025-01-06T07:58:22.859Z,https://miro.medium.com/v2/resize:fit:1200/1*T6iWD1kbynjQL6eaaw3_mw.jpeg,,false
890485746,The Art of Dashboard UI Design - Empowering Organisations with Actionable Insights - Browser London,,"Learn how effective dashboard UI design transforms complex data into actionable insights, empowering organisations to make informed decisions",https://www.browserlondon.com/blog/2024/10/21/the-art-of-dashboard-ui-design/,,2024-11-02T10:07:34.195Z,https://assets.browserlondon.com/wp-content/uploads/2018/05/GenericPortalDashboard_mockup_2-scaled.jpg,,false
849203323,How to Design Dashboards that Don’t Suck?,,I sucked at designing dashboards. If you also feel your dashboards don’t look great. This article is for you.,https://bootcamp.uxdesign.cc/how-to-design-dashboards-that-dont-suck-18e6ff15b32a,,2024-09-06T07:42:43.044Z,https://miro.medium.com/v2/resize:fit:1200/1*kGIMELFg0lz0Bv5yDsvoig.png,,false
799560002,DashboardDesignPatterns,,,https://dashboarddesignpatterns.github.io/,,2024-06-11T09:05:47.264Z,https://rdl.ink/render/https%3A%2F%2Fdashboarddesignpatterns.github.io%2F,,false
791599390,Metric Display Standards,,Best practices for presenting numbers that change with time,https://medium.com/salesforce-ux/metric-display-standards-54736533c81,,2024-05-27T03:38:58.151Z,https://miro.medium.com/v2/resize:fit:1200/1*Gnb9oiY7k_s5v_HKkvaSSA.jpeg,,false
790547095,Beyond Static Reporting: Interactive Dashboards,,Interactive dashboards offer users better hands-on experience while interacting with your data. Here are some tips how to build  it.,https://medium.com/gooddata-developers/beyond-static-reporting-interactive-dashboards-93705eafccac,,2024-05-24T15:57:07.734Z,https://miro.medium.com/v2/resize:fit:1200/1*NGmzqyOfNspAdH_ZRUGuPQ.png,,false
790535674,Let’s talk about dashboards,,People have strong opinions about dashboards: are they dead? Are they here for good? Why isn’t there a better way to consume data? No…,https://medium.com/preql/lets-talk-about-dashboards-117abe3c0f68,,2024-05-24T15:49:20.619Z,https://miro.medium.com/v2/resize:fit:1200/1*qSUdSQi6D-7HZ6XTqPLU_Q.png,,false
790535121,Dashboards: they are not the only data visualization product,,Dashboards. They are not always necessary. But they can help you a lot. And I already wrote here on Medium why and when this will happen…,https://medium.com/@antonioneto_17307/dashboards-they-are-not-the-only-data-visualization-product-728a63fa283b,,2024-05-24T15:49:04.029Z,https://miro.medium.com/v2/resize:fit:1200/1*F1eaeoZrTYM20LJULco2iw.png,,false
790437834,Is a dashboard necessary?,,"As a specialist in data visualization, working with it for at least 9 years, I asked myself this question recently, considering not only…",https://medium.com/@antonioneto_17307/is-a-dashboard-necessary-a3153db47219,,2024-05-24T08:44:17.302Z,https://miro.medium.com/v2/resize:fit:1000/0*PQUN7aF1N02N71W_.jpg,,false
790437460,Beyond Dashboards… What data visualization products are there?,,"When we talk about data visualization products, in general, the public already assumes that we are talking about Dashboards. There is no…",https://medium.com/@antonioneto_17307/beyond-dashboards-what-data-visualization-products-are-there-a7fe99d0f2cc,,2024-05-24T08:44:02.437Z,https://miro.medium.com/v2/resize:fit:1200/1*PZk97dUMQ4CYg7pTQalhVw.png,,false
790436435,8 Essential Dashboard Design Principles for Effective Data Visualization,,Looking to create an effective dashboard? Don’t miss out on these top 8 principles of dashboard design that are essential for success,https://medium.com/@mokkup/8-essential-dashboard-design-principles-for-effective-data-visualization-40653c5fd135,,2024-05-24T08:39:31.246Z,https://miro.medium.com/v2/resize:fit:1110/1*9Gjc5s7SWOeFd30QFXyn9g.png,,false
779555457,Redesigning Analytics: Helping merchants make better decisions,,"In this project I am going to talk about the design revamp of RISTA’s existing analytics module, the process followed, learnings and…",https://medium.muz.li/redesigning-analytics-helping-merchants-make-better-decisions-8bfc1b2c248a,,2024-05-03T10:45:21.273Z,https://miro.medium.com/v2/resize:fit:1200/1*Q2sJoK5WKR_6iaF04v4T4w.png,,false
763735718,Dashboard Design Fundamentals - The Definitive Guide to Dashboard Design,,"If you already use reporting software, you may wonder why you need a dashboard at all. Aren’t dashboards just another way of presenting the information that’s in reports? Simply put: no! Dashboards are not reports. Reports are static. They may provide useful information, but on their own, they show only one piece of the puzzle. […]",https://www2.insightsoftware.com/dashboard-design-guide/dashboard-design-fundamentals/,,2024-04-02T23:26:03.914Z,https://www2.insightsoftware.com/dashboard-design-guide/wp-content/uploads/sites/2/2022/05/chapter1_thumb.jpeg,,false
761561846,Why your homepage sucks (and what you can do about it),,A good homepage is a finely tuned machine. Here’s how to keep it from being weighed down by everyone with an idea.,https://medium.com/loblaw-digital/why-your-homepage-sucks-and-what-you-can-do-about-it-2b81fbefa9ae,,2024-03-29T23:46:14.217Z,https://miro.medium.com/v2/resize:fit:1200/1*khN_O82g1Os69w5lHWSqrw.png,,false
761561840,UX Mythbusting: Is The Homepage Really The Most Important Part of Your Website?,,The homepage is the page that often gets the most attention from design teams. A lot of time and effort is spent on perfecting both ...,https://blog.adobe.com/en/publish/2017/11/23/ux-mythbusting-is-the-homepage-really-the-most-important-part-of-your-website,,2024-03-29T23:46:07.437Z,https://blog.adobe.com/en/publish/2017/11/23/media_18d7aeaaafe914407e65d67f4f2a1c5ef3e1a2980.png?width=1200&format=pjpg&optimize=medium,,false
761561834,Top 10 Guidelines for Homepage Usability,,"A company's homepage is its face to the world and the starting point for most user visits. Improving your homepage multiplies the entire website's business value, so following key guidelines for homepage usability is well worth the investment.",https://www.nngroup.com/articles/top-ten-guidelines-for-homepage-usability/,,2024-03-29T23:46:00.843Z,https://media.nngroup.com/media/articles/opengraph_images/Slide46articlestop-ten-guidelines-for-homepage-usability.png,,false
755822440,Intuitive Mobile Dashboard UI: 4 Best Practices | Toptal®,,Give your users the frictionless experience they expect with these expert tips.,https://www.toptal.com/designers/dashboard-design/mobile-dashboard-ui,mobile,2024-03-18T02:18:20.870Z,https://bs-uploads.toptal.io/blackfish-uploads/components/seo/6015418/og_image/optimized/Untitled-be1a52c8235bc0bddb20302a935aea06.png,,false
755822403,Dashboard Design - Considerations and Best Practices | Toptal®,,Dashboards are a unique and powerful way to present data-based intelligence using data visualization techniques. #ux #ui #design #product #datavisualization #SaaS,https://www.toptal.com/designers/data-visualization/dashboard-design-best-practices?source=post_page-----31c056556133--------------------------------,,2024-03-18T02:17:55.997Z,https://bs-uploads.toptal.io/blackfish-uploads/components/seo/6036944/og_image/optimized/0823-DashboardDesign-Dan-Social-e319a5a8a7ceb75b9e5010740700d409.png,,false
755821448,Dashboards: Making Charts and Graphs Easier to Understand,,Data visualizations on dashboards should leverage human cognition and use length and 2D position to communicate quantitative information quickly.,https://www.nngroup.com/articles/dashboards-preattentive/?source=post_page-----cfc582e4712c--------------------------------,,2024-03-18T02:07:57.597Z,https://media.nngroup.com/media/articles/opengraph_images/Slide38articlesdashboards-preattentive.png,,false
755773385,Complete Guide to Dashboard UX Design: 6 Step Guide for UX Designers‍,,What is a Dashboard?,https://thealiendesign.medium.com/complete-guide-to-dashboard-ux-design-6-step-guide-for-ux-designers-8dc65ffc7407,,2024-03-17T21:33:24.093Z,https://miro.medium.com/v2/resize:fit:900/0*KeTtmA9nbZj1sZy5.png,,false
752010259,Best Principle for Designing Dashboard,,Designing a dashboard requires careful consideration and planning. A well-designed dashboard provides users with valuable insights and…,https://abhi-chatterjee.medium.com/best-principle-for-designing-dashboard-81b7d32b5c69,,2024-03-11T04:13:15.860Z,https://miro.medium.com/v2/da:true/resize:fit:1000/0*a4pqvQK5PpP-CFPo,,false
741892371,Beyond the Grid: Exploring Dashboard Layouts and Their Superpowers,,Unlock the secrets of effective dashboard design.,https://medium.com/@alaa511str/beyond-the-grid-exploring-dashboard-layouts-and-their-superpowers-74707809552b,layout,2024-02-24T17:30:46.240Z,https://miro.medium.com/v2/resize:fit:1200/1*AIkkspEO9dIx-6Yhsv2bEQ.png,,false
720227363,Exploring the Best Dashboards Design: A Practical Guide,,"This is where dashboards step in, providing a navigational aid through the bewildering maze of data. Like a trusty compass guiding us through the wilderness, they help make sense of this convoluted…",https://medium.com/@designmatch/exploring-the-best-dashboards-design-a-practical-guide-0995ded5f77b,,2024-01-24T11:54:49.445Z,https://miro.medium.com/v2/resize:fit:1200/0*ajYCiasOrjIhS9vH.jpg,,false
718842227,Are data dashboards vanity projects?,,The complexities of data visualization literacy,https://medium.com/@nasir-ahmed03/are-data-dashboards-vanity-projects-3342088169e3,,2024-01-22T04:41:39.443Z,https://miro.medium.com/v2/resize:fit:700/0*igcI5NWUD26nYOwl.png,,false
712256995,6 Step Guide to Master Dashboard UX Design,,What is a Dashboard?,https://thealiendesign.medium.com/6-step-guide-to-master-dashboard-ux-design-7b9de1e3f2af,,2024-01-11T06:32:03.333Z,https://miro.medium.com/v2/resize:fit:1200/1*A1JzklCLnw2jTbyiwR7b1A.png,,false
709607996,How to Build a Successful Dashboard,,A checklist from someone who built a few unsuccessful ones,https://towardsdatascience.com/how-to-build-a-successful-dashboard-359c8cb0f610,,2024-01-06T02:25:13.258Z,https://miro.medium.com/v2/da:true/resize:fit:1200/0*sRXV8hnt3EKHCQwq,,false
680508318,Dashboard Anti-Trends,,Design Tips for Business Analysts,https://medium.com/make-your-data-speak/dashboard-anti-trends-de3c1aeb6535,,2023-11-18T04:34:34.953Z,https://miro.medium.com/v2/resize:fit:1200/1*JzLU6VBA7DN_7rDIztqQgg.png,,false
679364136,Five (golden) steps to design fine dashboards,,There is more behind excellent dashboards than insightful analysis — it is also about how they communicate it effectively in every detail.,https://medium.com/@pamelahandrade/five-golden-steps-to-design-fine-dashboards-f65ca2346eb7,,2023-11-16T04:17:21.787Z,https://miro.medium.com/v2/resize:fit:1200/1*S2-EFEv_BeOQbLAgiKEteQ.png,,false
652053695,The distinguishing of a well-designed dashboard,,"In my last article, I indicated points that are important to be considered when planning a Dashboard, even before building it. This might…",https://medium.com/@antonioneto_17307/the-distinguishing-of-a-well-designed-dashboard-4d625ef2c904,,2023-09-26T06:27:50.939Z,https://miro.medium.com/v2/resize:fit:886/1*hA7sZdi_xsyvBr2vQcX7Kg.png,,false
629742173,Dashboard: How to Create Efficient Data Visualization Design,,"Dashboards offer a powerful way to transform complex numbers into engaging visuals. But why is it important?In today's tech-savvy world, where informat ...",https://aelaschool.com/en/interactiondesign/dashboard-data-visualization-design/,,2023-08-17T04:10:14.982Z,https://aelaschool.com/wp-content/uploads/2023/05/Capa_a9a6426f78af6f26da13d29d9e080ff3_2000.png,,false
629013821,7 Tips to Design Effective Dashboards | Adobe XD Ideas,,"Your dashboard is a critical part of your product and should be designed with care. Here, learn about the 7 steps to take as you design your dashboard.",https://xd.adobe.com/ideas/process/ui-design/dashboard-ui-ux-design/,,2023-08-15T16:06:03.550Z,https://xd.adobe.com/ideas/wp-content/uploads/2020/10/7-tips-for-ui-ux-design.png,,false
628929999,Dashboard Design: Useful Tips,,Anatomy of an effective dashboard,https://medium.com/outcrowd/dashboard-design-useful-tips-bc4abff35e29,,2023-08-15T12:48:59.043Z,https://miro.medium.com/v2/resize:fit:1200/1*xcuvSgfk0VzWouaeHdhBlg.png,,false
628457762,Dashboard Design - Considerations and Best Practices | Toptal®,,Dashboards are a unique and powerful way to present data-based intelligence using data visualization techniques. #ux #ui #design #product #datavisualization #SaaS,https://www.toptal.com/designers/data-visualization/dashboard-design-best-practices,,2023-08-14T17:02:49.928Z,https://bs-uploads.toptal.io/blackfish-uploads/components/seo/content/og_image_file/og_image/1156348/0823-DashboardDesign-Dan-Social-e319a5a8a7ceb75b9e5010740700d409.png,,false
624601006,10 Rules of Dashboard Design,,Dashboard Design Guidelines,https://medium.muz.li/10-rules-of-dashboard-design-f1a4123028a2,,2023-08-10T05:44:43.708Z,https://miro.medium.com/v2/resize:fit:1183/1*uFOKexffU4zMtO508Esjfw.png,,false
622822162,26 Steps of Product & Dashboard Design,,What I have learned during my 4-year journey of a Product Designer & Dashboard Designer,https://medium.com/sketch-app-sources/26-steps-of-product-dashboard-design-c97af84c4146,,2023-08-08T04:27:31.821Z,https://miro.medium.com/v2/resize:fit:1200/1*0il-Rol8FfukYvNK9b-r5w.png,,false
617180879,Are data dashboards vanity projects?,,The complexities of data visualization literacy,https://uxdesign.cc/are-data-dashboards-vanity-projects-e19929bb1c41,data visualization,2023-07-29T00:19:02.905Z,https://miro.medium.com/v2/resize:fit:1024/1*vWd89p-v3MF4Yx24b92xnQ.png,,false
613985983,30+ user research questions for dashboard design,,32 questions to ask users when designing a dashboard,https://uxdesign.cc/30-user-research-questions-for-dashboard-design-5534abbfca79,,2023-07-25T09:01:30.690Z,https://miro.medium.com/v2/resize:fit:1200/1*RlkU8PF-EZNxTKVnig3E_w.png,,false
