id,title,note,excerpt,url,tags,created,cover,highlights,favorite
1412589130,10 AI-Driven UX Patterns That Will Dominate Every App by 2026,,"10 AI-Driven UX Patterns That Will Dominate Every App by 2026 You won’t “see” the biggest shift in app design coming because you’ll feel it. By 2026, artificial intelligence will no longer be …",https://medium.com/design-bootcamp/10-ai-driven-ux-patterns-that-will-dominate-every-app-by-2026-cb4965dcd129,,2025-10-28T17:47:51.976Z,https://miro.medium.com/1*TLwVdORSleIg0JpgIvwR9w.jpeg,,false
1411094528,37 AI patterns for product teams,,37 AI patterns for product teams Build future-proof products using the emerging AI UX standards. AI is no longer “just a feature” or a “sparkle icon”. Integrating AI into your product changes …,https://medium.com/ai-ux-designers/37-ai-patterns-for-product-teams-e04c953270b3,,2025-10-27T02:53:40.768Z,https://miro.medium.com/1*S2o0FVBtIdhhK32D02cN2g.png,,false
1411024197,UX Patterns (List) | Agenticpath,,,https://www.agenticpathdesign.com/ai-patterns,design patterns,2025-10-27T01:19:05.313Z,https://rdl.ink/render/https%3A%2F%2Fwww.agenticpathdesign.com%2Fai-patterns,,false
1410874384,Designing in Figma for Doubt: 3 UX Patterns That Build Trust in AI Systems,,"Designing in Figma for Doubt: 3 UX Patterns That Build Trust in AI Systems by Jennifer Simonds-Spellmann AI is changing the shape of design work.  Interfaces are becoming outcomes, not inputs …",https://medium.com/design-bootcamp/designing-in-figma-for-doubt-3-ux-patterns-that-build-trust-in-ai-systems-0ca206daa320,"design patterns, trust, human centered",2025-10-26T21:26:32.686Z,https://miro.medium.com/1*VVgFnqaOyxwExrXy00M2lA.png,,false
1410700679,UI for AI Initial Concepts,"
","UI for AI Initial Concepts For the last two weeks, the UI for AI team has been working on generating concepts that solve the various issues with current AI systems. The following is a collection of …",https://medium.com/ui-for-ai/ui-for-ai-initial-concepts-82b40dc2998c,"generative ai, design patterns",2025-10-26T17:50:03.172Z,https://miro.medium.com/1*A9fNBkiCicS7EVDvdgqsEA.jpeg,,false
1405609813,"20+ GenAI UX patterns, examples and implementation tactics",,“” is published by Sharang Sharma in UX Collective.,https://uxdesign.cc/20-genai-ux-patterns-examples-and-implementation-tactics-5b1868b7d4a1,"design patterns, generative ai",2025-10-22T13:37:41.063Z,https://miro.medium.com/,,false
1405589207,GenUI Design: Foundational Patterns,,"GenUI Design: Foundational Patterns Service design is evolving and we’re quickly moving past static screens and pages toward dynamic, contextual experiences. In my previous article, Service Design …",https://uxplanet.org/genui-design-foundational-patterns-633320d0dfea,design patterns,2025-10-22T13:01:25.846Z,https://miro.medium.com/1*z4c8nlbY6bqOIqDwfHb5mA.png,,false
1405582174,A Designer’s Guide to Design Patterns for Trustworthy AI Products,,A Designer’s Guide to Design Patterns for Trustworthy AI Products Who this is for This article is for you. A product designer trying to design new AI features in your product. This article is …,https://medium.com/design-bootcamp/a-designers-guide-to-design-patterns-for-trustworthy-ai-products-bdc5dfbfc556,"ai, product design, design patterns, security, privacy",2025-10-22T12:48:23.288Z,https://miro.medium.com/0*D2R2oA2q5LlAM0Xs,,false
1290217318,"Beyond Chatbots: 5 Emerging AI-UX Patterns Every Designer Must Know in 2025 | by Srivats Mutalik | UX & Brand Designer | Jul, 2025 | Medium",,"Beyond Chatbots: 5 Emerging AI-UX Patterns Every Designer Must Know in 2025
For a decade, we confused AI with chatbots. That mindset is now obsolete.
We’ve all seen it: a friendly little chatbot …",https://medium.com/@srivatsmutalik909/beyond-chatbots-5-emerging-ai-ux-patterns-every-designer-must-know-in-2025-9226f88f08e3,design patterns,2025-08-08T06:39:46.084Z,https://miro.medium.com/1*Jn53FRVXHfXy4DJsTV1iLQ@2x.jpeg,,false
1249628623,"Where should AI sit in your UI?. Mapping emerging AI UI patterns and how… | by Sharang Sharma | Jun, 2025 | UX Collective",,"The rise of large language models (LLMs) and AI agents has supercharged familiar UI patterns like chatbots, but a new wave of interface layouts is beginning to take shape. The real opportunity now…",https://uxdesign.cc/where-should-ai-sit-in-your-ui-1710a258390e,design patterns,2025-07-15T16:21:44.114Z,https://miro.medium.com/v2/resize:fit:1200/1*rqp7HW0Jve14HUCE6PLhAw.jpeg,,false
1038185262,"Exploring Generative AI UX Patterns: Defining the Rules of Interaction | by Saam Fakhim | Mar, 2025 | Applied Innovation Exchange",,"Generative AI has the potential to revolutionise our interactions with technology, AI-powered mobile apps saw a staggering 119% year-over-year growth in 2024 indicating massive user appetite for more…",https://blog.appliedinnovationexchange.com/exploring-generative-ai-ux-patterns-defining-the-rules-of-interaction-a6d5aeb80d3b,,2025-05-11T21:42:52.967Z,https://miro.medium.com/v2/resize:fit:1200/1*FkynVtyvGJRALrYcNwqVuw.png,,false
1008446622,Usable AI chat - IBM Design - Medium,,"The differences affect everything from how a user provides input, to how the responses are displayed and how resulting processes flow. So although we still call it chat, it’s dangerous if we assume…",https://medium.com/design-ibm/usable-ai-chat-46dedcca6a8f,"chat, interaction, natural language, hci",2025-04-06T02:22:13.873Z,https://miro.medium.com/v2/resize:fit:1200/1*K1CselB6Zw4yeTy0I-57ig.jpeg,,false
972643246,Designing for AI Engineers: UI patterns you need to know,,"As the Head of Design at Modular AI, my team is going from 0 to 1 on a lot of AI products and workflows this year. Even though I’ve been designing for developers for years, I’ve personally had to…",https://uxdesign.cc/designing-for-ai-engineers-what-ui-patterns-and-principles-you-need-to-know-8b16a5b62a61,,2025-02-15T21:13:27.034Z,https://miro.medium.com/v2/resize:fit:1200/1*55CbrT0QfrwejlGo5c0zag.png,,false
971684360,The UX of AI,,,https://uxofai.com/,,2025-02-14T18:23:11.941Z,https://rdl.ink/render/https%3A%2F%2Fuxofai.com%2F,,true
971680987,The Ultimate collection of Conversational AI-UX Interactions,,A live (updated every week) collection of all Conversational AI UX interactions; what the biggest firms are doing. It’s about staying relevant with the changing times. Join the ride with me if you…,https://medium.com/design-bootcamp/the-ultimate-collection-of-conversational-ai-ux-interactions-8bc99c41403,"conversational, conversational design, design patterns, interaction",2025-02-14T18:09:31.175Z,https://miro.medium.com/v2/da:true/resize:fit:1200/1*w9qrzha9IGWzxWfLUdZy4g.gif,,false
967819034,UI/UX Patterns for AI Products: Series 6-Handling User Frustration,,"When user finally has enough visibility of product — The matrix, 1999",https://medium.muz.li/a-designers-guide-to-ui-ux-patterns-for-ai-products-series-6-handling-user-frustration-with-ai-c5912e2cd385,,2025-02-09T14:29:26.675Z,https://miro.medium.com/v2/resize:fit:1200/1*EXueXeNSeGigiVWYAYGW4A.jpeg,,false
812852203,LLM Application Design Patterns,,LLM application design patterns are structured approaches to building applications that leverage large language models (LLMs). These…,https://medium.com/@code.brain/llm-application-design-patterns-8d20d1ab9b7a,design patterns,2024-07-07T01:09:46.086Z,https://miro.medium.com/v2/resize:fit:1024/1*67FQSuxhUpSlUzDPbCOSvQ.png,,false
803888721,Generative AI Design Patterns: A Comprehensive Guide,,Reference architecture patterns and mental models for working with Large Language Models (LLM’s),https://towardsdatascience.com/generative-ai-design-patterns-a-comprehensive-guide-41425a40d7d0,"design patterns, generative ai",2024-06-19T07:16:16.008Z,https://miro.medium.com/v2/resize:fit:1200/1*2tBQkVvC-_sHACgSs0ouug.png,,false
796080682,People + AI Guidebook,,A toolkit for teams building human-centered AI products.,https://pair.withgoogle.com/guidebook/patterns,"patterns, design patterns, human centered",2024-06-04T20:14:06.895Z,https://pair.withgoogle.com/guidebook/images/gbv2-social.png,,false
792516975,New design patterns for AI,,16 new design patterns that empower people,https://medium.com/writing-by-if/new-design-patterns-for-ai-b37f4ff060ba,design patterns,2024-05-28T22:40:11.652Z,https://miro.medium.com/v2/resize:fit:1200/1*bxscHJS2-Cn3yhomIf7Fdg.png,,false
755788176,Emerging UX patterns in Generative AI experiences,,How the evolution of the GUI can tell us what to expect for Gen AI interactions and interfaces,https://uxdesign.cc/emerging-interaction-patterns-in-generative-ai-experiences-8c351bb3392a,"patterns, design patterns, generative ai",2024-03-17T22:33:43.437Z,https://miro.medium.com/v2/resize:fit:1200/1*3eWpHv4mn5Vj66RH5QctYw.png,,false
718842643,Emerging UI/UX Patterns in Generative AI: A Visual Guide,,"Explore emerging UI/UX patterns in Generative AI, from iconography to color to animation, with insights from Whitespectre’s UI/UX team.",https://medium.com/whitespectre/emerging-ui-ux-patterns-in-generative-ai-a-visual-guide-74000c7198a4,"generative ai, design patterns",2024-01-22T04:44:56.486Z,https://miro.medium.com/v2/da:true/resize:fit:1200/0*yF74S0nBNodBXthn,,false
711717705,Top 5 Most Important Generative AI Trends in 2024,,"A major leap forward in 2024. The groundbreaking technology, capable of generating anything from images, music, text Videos and code.",https://iamtapan.medium.com/top-5-most-important-generative-ai-trends-in-2024-8fdd8da54263,,2024-01-10T05:18:00.404Z,https://miro.medium.com/v2/resize:fit:680/1*NdFDHn8CpybzLKXAqs_9mg.png,,false
682789712,LukeW | AI Models in Software UI,,"As more companies work to integrate the capabilities of powerful generative AI language and vision models into new and existing software, high-level interaction...",https://www.lukew.com/ff/entry.asp?2037?ref=heydesigner,,2023-11-22T08:34:06.085Z,https://static.lukew.com/ai_ui1_2x.png,,false
629377259,The Ultimate collection of Generative AI-UX Interactions,,A live (updated every week) collection of all Generative AI UX interactions; what the biggest firms are doing.,https://uxplanet.org/the-ultimate-collection-of-generative-ai-ux-interactions-6367adbf2ad1,"generative ai, design patterns, interaction",2023-08-16T08:21:47.885Z,https://miro.medium.com/v2/da:true/resize:fit:1020/1*w9qrzha9IGWzxWfLUdZy4g.gif,,false
